55:28:0.0:16.485:0.0:8.103
5520,36.21
5373,39.17
5206,42.18
5020,45.22
4816,48.28
4594,51.35
4354,54.42
4098,57.48
3779,60.97
4058,57.89
4322,54.8
4566,51.7
4790,48.59
4994,45.48
5181,42.38
5350,39.3
5499,36.27
5624,33.33
5723,30.51
5795,27.85
5845,25.35
5876,23.03
5893,21.0
5901,21.0
5902,21.0
5900,21.0
5896,21.0
5893,21.0
5891,21.0
5892,21.0
5897,21.0
5905,21.0
5918,21.0
5935,21.0
5956,21.0
5983,21.0
5981,21.0
5955,21.0
5934,21.0
5917,21.0
5905,21.0
5897,21.0
5892,21.0
5891,21.0
5893,21.0
5896,21.0
5900,21.0
5902,21.0
5901,21.0
5893,21.0
5875,23.15
5843,25.48
5792,27.98
5718,30.65
5618,33.48
5492,36.42
5342,39.45
5172,42.54
4984,45.64
4779,48.75
4554,51.86
4309,54.96
4044,58.05
3709,61.61
4000,58.5
4273,55.38
4522,52.24
4746,49.1
4949,45.95
5136,42.78
5308,39.62
5462,36.5
5590,33.47
5687,30.58
5755,27.86
5796,25.34
5819,23.02
5827,21.0
5826,21.0
5821,21.0
5813,21.0
5805,21.0
5798,21.0
5794,21.0
5793,21.0
5796,21.0
5803,21.0
5815,21.0
5833,21.0
5855,21.0
5882,21.0
5880,21.0
5853,21.0
5832,21.0
5815,21.0
5803,21.0
5796,21.0
5793,21.0
5794,21.0
5799,21.0
5806,21.0
5814,21.0
5821,21.0
5827,21.0
5827,21.0
5818,23.14
5795,25.47
5752,28.0
5683,30.72
5584,33.62
5455,36.66
5300,39.78
5127,42.95
4939,46.11
4735,49.27
4509,52.41
4259,55.54
3986,58.66
3631,62.29
3938,59.14
4222,55.99
4475,52.83
4696,49.67
4891,46.48
5074,43.26
5250,40.01
5412,36.77
5546,33.63
5643,30.65
5704,27.87
5737,25.33
5750,23.01
5749,21.0
5742,21.0
5731,21.0
5719,21.0
5707,21.0
5698,21.0
5691,21.0
5689,21.0
5691,21.0
5698,21.0
5710,21.0
5728,21.0
5751,21.0
5779,21.0
5778,21.0
5750,21.0
5727,21.0
5709,21.0
5697,21.0
5691,21.0
5689,21.0
5692,21.0
5698,21.0
5708,21.0
5719,21.0
5731,21.0
5742,21.0
5750,21.01
5749,23.12
5736,25.45
5702,28.01
5639,30.8
5540,33.79
5404,36.93
5241,40.17
5065,43.43
4882,46.65
4685,49.83
4463,52.99
4208,56.15
3923,59.3
3545,63.0
3873,59.81
4173,56.62
4431,53.44
4641,50.28
4817,47.1
4987,43.83
5167,40.47
5344,37.09
5490,33.81
5587,30.72
5640,27.88
5664,25.3
5667,22.99
5660,21.0
5647,21.0
5631,21.0
5616,21.0
5603,21.0
5592,21.0
5584,21.0
5581,21.0
5583,21.0
5590,21.0
5602,21.0
5621,21.0
5645,21.0
5675,21.0
5674,21.0
5644,21.0
5620,21.0
5602,21.0
5589,21.0
5582,21.0
5581,21.0
5584,21.0
5592,21.0
5603,21.0
5617,21.0
5632,21.0
5647,21.0
5660,21.02
5667,23.1
5663,25.43
5638,28.02
5583,30.87
5483,33.97
5336,37.26
5158,40.65
4979,44.0
4809,47.26
4631,50.44
4419,53.61
4159,56.78
3857,59.98
3445,63.75
3804,60.51
4131,57.27
4398,54.07
4589,50.93
4725,47.79
4862,44.53
5045,41.05
5252,37.47
5417,34.01
5513,30.81
5558,27.89
5573,25.28
5570,22.97
5558,21.0
5541,21.0
5524,21.0
5508,21.0
5493,21.0
5482,21.0
5473,21.0
5470,21.0
5472,21.0
5479,21.0
5493,21.0
5513,21.0
5539,21.0
5571,21.0
5569,21.0
5538,21.0
5512,21.0
5492,21.0
5479,21.0
5471,21.0
5470,21.0
5474,21.0
5482,21.0
5494,21.0
5509,21.0
5525,21.0
5542,21.0
5558,21.05
5570,23.08
5572,25.41
5556,28.04
5509,30.96
5410,34.18
5242,37.66
5034,41.24
4854,44.7
4719,47.95
4581,51.09
4386,54.23
4115,57.43
3786,60.68
3324,64.56
3723,61.24
4097,57.91
4392,54.66
4562,51.56
4622,48.56
4683,45.39
4857,41.81
5121,37.95
5315,34.26
5408,30.93
5450,27.93
5462,25.27
5457,22.97
5444,21.0
5429,21.0
5412,21.0
5397,21.0
5382,21.0
5370,21.0
5361,21.0
5358,21.0
5360,21.0
5368,21.0
5383,21.0
5405,21.0
5433,21.0
5467,21.0
5466,21.0
5431,21.0
5403,21.0
5382,21.0
5367,21.0
5359,21.0
5358,21.0
5362,21.0
5370,21.0
5383,21.0
5397,21.0
5413,21.0
5429,21.0
5445,21.08
5458,23.08
5462,25.4
5448,28.07
5405,31.09
5308,34.44
5107,38.15
4845,42.0
4677,45.56
4620,48.71
4556,51.71
4380,54.82
4079,58.08
3703,61.42
3168,65.46
3616,62.05
4064,58.57
4431,55.17
4601,52.07
4541,49.3
4444,46.41
4580,42.79
4901,38.62
5141,34.65
5258,31.12
5316,27.99
5336,25.27
5335,22.97
5326,21.06
5314,21.0
5300,21.0
5286,21.0
5272,21.0
5259,21.0
5250,21.0
5246,21.0
5248,21.0
5257,21.0
5273,21.0
5297,21.0
5328,21.0
5365,21.0
5363,21.0
5326,21.0
5296,21.0
5272,21.0
5256,21.0
5248,21.0
5246,21.0
5250,21.0
5260,21.0
5273,21.0
5287,21.0
5301,21.0
5314,21.0
5326,21.15
5335,23.08
5335,25.4
5314,28.14
5254,31.29
5132,34.85
4884,38.84
4566,42.99
4445,46.57
4548,49.44
4599,52.22
4416,55.34
4042,58.75
3592,62.23
2958,66.49
3446,63.02
3992,59.33
4505,55.61
4763,52.31
4575,49.79
4209,47.43
4296,43.77
4632,39.38
4919,35.12
5091,31.33
5177,28.05
5209,25.28
5215,23.0
5211,21.16
5205,21.0
5196,21.0
5183,21.0
5167,21.0
5153,21.0
5141,21.0
5136,21.0
5138,21.0
5148,21.0
5165,21.0
5191,21.0
5225,21.0
5265,21.0
5263,21.0
5223,21.0
5190,21.0
5164,21.0
5147,21.0
5137,21.0
5136,21.0
5142,21.0
5153,21.0
5168,21.0
5184,21.0
5197,21.0
5206,21.0
5212,21.25
5215,23.11
5208,25.41
5174,28.21
5085,31.51
4907,35.33
4614,39.61
4282,43.99
4221,47.57
4593,49.9
4761,52.46
4483,55.8
3963,59.52
3419,63.2
2691,67.68
3178,64.23
3794,60.4
4498,56.25
5004,52.38
4798,49.77
4309,47.57
4276,44.1
4527,39.73
4789,35.36
4974,31.44
5073,28.09
5108,25.31
5114,23.07
5116,21.33
5116,21.0
5109,21.0
5093,21.0
5072,21.0
5052,21.0
5037,21.0
5029,21.0
5030,21.0
5041,21.0
5060,21.0
5089,21.0
5125,21.0
5168,21.0
5166,21.0
5123,21.0
5087,21.0
5059,21.0
5040,21.0
5030,21.0
5029,21.0
5038,21.0
5053,21.0
5073,21.0
5094,21.0
5110,21.0
5117,21.0
5116,21.41
5114,23.17
5107,25.44
5069,28.25
4967,31.63
4778,35.57
4512,39.96
4267,44.31
4327,47.7
4823,49.88
4991,52.56
4463,56.47
3759,60.61
3151,64.42
2395,68.98
2839,65.7
3430,61.95
4178,57.67
4794,53.45
4795,50.22
4509,47.42
4432,43.98
4573,39.71
4778,35.35
4945,31.47
5036,28.18
5059,25.42
5054,23.22
5060,21.6
5063,21.0
5049,21.0
5022,21.0
4989,21.0
4960,21.0
4938,21.0
4926,21.0
4926,21.0
4937,21.0
4959,21.0
4990,21.0
5030,21.0
5077,21.0
5074,21.0
5028,21.0
4988,21.0
4958,21.0
4937,21.0
4926,21.0
4927,21.0
4939,21.0
4961,21.0
4991,21.0
5024,21.0
5051,21.0
5063,21.0
5059,21.67
5054,23.32
5059,25.55
5034,28.33
4938,31.66
4768,35.57
4563,39.94
4430,44.18
4521,47.57
4808,50.36
4773,53.65
4139,57.9
3393,62.16
2814,65.88
2121,70.28
2514,67.28
3007,63.91
3577,60.08
4105,56.02
4390,52.02
4432,48.33
4480,44.36
4636,39.79
4833,35.38
4993,31.64
5082,28.48
5095,25.76
5065,23.55
5074,22.03
5063,21.0
5023,21.0
4971,21.0
4918,21.0
4873,21.0
4843,21.0
4827,21.0
4827,21.0
4839,21.0
4863,21.0
4897,21.0
4940,21.0
4991,21.0
4988,21.0
4938,21.0
4895,21.0
4862,21.0
4838,21.0
4826,21.0
4828,21.0
4844,21.0
4875,21.0
4920,21.0
4973,21.0
5026,21.0
5064,21.04
5074,22.1
5066,23.65
5096,25.89
5079,28.63
4987,31.82
4823,35.59
4626,40.03
4475,44.58
4432,48.51
4383,52.22
4082,56.23
3548,60.28
2979,64.09
2492,67.44
1901,71.43
2238,68.85
2623,66.13
3028,63.16
3489,59.77
3927,55.6
4176,51.08
4384,46.1
4646,40.6
4897,35.85
5079,32.3
5192,29.23
5236,26.49
5222,24.25
5183,22.68
5113,21.69
5023,21.1
4930,21.0
4851,21.0
4790,21.0
4751,21.0
4732,21.0
4732,21.0
4747,21.0
4774,21.0
4812,21.0
4858,21.0
4912,21.0
4909,21.0
4856,21.0
4810,21.0
4772,21.0
4745,21.0
4732,21.0
4733,21.0
4753,21.0
4793,21.0
4854,21.0
4935,21.0
5027,21.12
5118,21.73
5186,22.74
5223,24.34
5235,26.62
5187,29.39
5071,32.47
4885,36.06
4632,40.88
4372,46.37
4166,51.32
3909,55.84
3463,59.96
3007,63.32
2602,66.28
2219,68.99
1766,72.21
2067,70.0
2407,67.98
2794,66.14
3232,64.07
3607,60.51
3880,55.23
4202,49.19
4586,42.69
4918,37.44
5139,33.93
5299,30.52
5404,27.44
5421,25.0
5321,23.32
5170,22.37
5018,21.95
4884,21.76
4779,21.53
4705,21.12
4661,21.0
4642,21.0
4644,21.0
4662,21.0
4693,21.0
4735,21.0
4785,21.0
4843,21.0
4840,21.0
4782,21.0
4732,21.0
4691,21.0
4661,21.0
4643,21.0
4642,21.0
4662,21.0
4708,21.15
4783,21.55
4891,21.77
5026,21.96
5178,22.4
5328,23.38
5423,25.11
5400,27.58
5292,30.69
5129,34.11
4905,37.64
4566,43.02
4183,49.51
3866,55.53
3591,60.74
3210,64.2
2773,66.24
2389,68.07
2050,70.11
1735,72.36
2027,70.24
2364,68.46
2770,67.27
3240,66.57
3533,63.78
3676,57.92
4037,52.2
4454,46.49
4839,41.01
5121,36.39
5324,31.88
5473,28.1
5525,25.37
5368,23.61
5168,22.86
4977,22.74
4815,22.83
4694,22.77
4615,22.4
4572,21.71
4558,21.0
4565,21.0
4588,21.0
4623,21.0
4669,21.0
4723,21.0
4783,21.0
4780,21.0
4720,21.0
4666,21.0
4621,21.0
4586,21.0
4564,21.0
4558,21.0
4574,21.75
4618,22.43
4699,22.78
4823,22.83
4986,22.74
5178,22.88
5378,23.68
5528,25.49
5466,28.27
5315,32.1
5109,36.63
4821,41.25
4432,46.8
4016,52.48
3662,58.23
3528,64.04
3217,66.61
2747,67.31
2346,68.54
2011,70.34
1812,71.85
2122,69.43
2474,67.13
2871,65.12
3371,63.66
3723,60.59
3819,55.81
4067,52.19
4389,48.35
4748,42.96
5038,37.62
5240,32.34
5361,27.93
5374,24.87
5256,23.36
5076,23.07
4887,23.42
4720,23.88
4598,24.0
4526,23.62
4492,22.84
4485,21.81
4499,21.0
4527,21.0
4567,21.0
4616,21.0
4672,21.0
4735,21.0
4732,21.0
4669,21.0
4613,21.0
4564,21.0
4525,21.0
4498,21.0
4485,21.87
4493,22.89
4528,23.65
4603,24.01
4728,23.86
4896,23.39
5086,23.06
5265,23.41
5376,24.99
5357,28.12
5231,32.59
5026,37.9
4731,43.24
4371,48.61
4052,52.36
3810,56.03
3716,60.84
3344,63.73
2849,65.21
2455,67.24
2105,69.55
1988,70.88
2346,67.97
2768,64.79
3231,61.3
3753,57.75
4161,53.48
4231,50.51
4276,48.71
4455,45.91
4711,41.7
4948,36.74
5110,31.66
5176,27.11
5149,23.9
5075,22.9
4942,23.15
4777,23.96
4617,24.82
4505,25.08
4450,24.61
4429,23.73
4432,22.62
4451,21.35
4483,21.0
4526,21.0
4578,21.0
4636,21.0
4700,21.0
4697,21.0
4633,21.0
4575,21.0
4524,21.0
4481,21.0
4450,21.42
4431,22.68
4430,23.79
4452,24.65
4509,25.09
4625,24.78
4785,23.91
4950,23.12
5080,22.91
5152,24.01
5175,27.32
5104,31.91
4938,37.0
4697,41.94
4443,46.09
4270,48.81
4232,50.6
4148,53.72
3724,57.93
3207,61.49
2745,64.96
2326,68.12
2239,69.74
2656,66.46
3197,62.71
3858,58.47
4442,54.15
4624,50.27
4490,47.52
4420,45.28
4520,42.69
4711,39.26
4899,35.05
5019,30.6
5050,26.54
5010,23.73
4944,22.9
4836,23.32
4696,24.29
4551,25.31
4452,25.64
4410,25.14
4397,24.25
4404,23.13
4426,21.86
4460,21.0
4504,21.0
4555,21.0
4614,21.0
4678,21.0
4675,21.0
4611,21.0
4553,21.0
4501,21.0
4458,21.0
4424,21.93
4403,23.2
4397,24.31
4411,25.18
4456,25.65
4558,25.26
4703,24.24
4843,23.28
4948,22.9
5013,23.82
5051,26.73
5015,30.83
4890,35.28
4701,39.46
4512,42.84
4419,45.4
4498,47.63
4626,50.45
4420,54.37
3824,58.69
3165,62.92
2632,66.64
2528,68.64
2996,65.17
3609,61.26
4367,56.91
4999,52.7
4872,49.55
4460,46.93
4375,43.71
4530,40.55
4738,37.22
4909,33.52
5004,29.78
5019,26.49
4976,24.24
4900,23.39
4796,23.62
4672,24.4
4551,25.18
4462,25.48
4416,25.14
4400,24.37
4405,23.33
4425,22.11
4458,21.0
4500,21.0
4550,21.0
4607,21.0
4670,21.0
4666,21.0
4604,21.0
4547,21.0
4497,21.0
4456,21.0
4424,22.17
4404,23.39
4400,24.42
4418,25.17
4466,25.48
4557,25.15
4678,24.35
4802,23.59
4904,23.41
4979,24.33
5020,26.63
5001,29.96
4902,33.71
4727,37.4
4519,40.71
4370,43.89
4476,47.07
4894,49.69
4978,52.9
4328,57.14
3572,61.48
2970,65.36
2812,67.64
3309,64.11
3901,60.28
4517,56.32
4891,52.73
4678,50.02
4192,47.68
4256,43.78
4562,39.66
4827,35.95
4990,32.49
5060,29.31
5056,26.64
5002,24.81
4917,23.97
4813,23.95
4699,24.4
4592,24.9
4510,25.09
4458,24.84
4435,24.2
4433,23.27
4448,22.13
4476,21.0
4514,21.0
4561,21.0
4615,21.0
4675,21.0
4671,21.0
4612,21.0
4558,21.0
4512,21.0
4474,21.0
4447,22.2
4433,23.32
4436,24.24
4460,24.86
4513,25.09
4597,24.88
4705,24.38
4818,23.94
4922,23.99
5006,24.88
5058,26.76
5058,29.46
4984,32.67
4816,36.13
4546,39.86
4242,44.0
4210,47.82
4702,50.14
4884,52.89
4489,56.52
3869,60.49
3282,64.29
3045,66.81
3520,63.32
4020,59.69
4456,56.12
4657,52.87
4524,50.1
4301,47.22
4420,43.28
4756,38.95
5012,35.14
5130,31.92
5161,29.15
5133,26.91
5066,25.33
4973,24.49
4867,24.26
4759,24.41
4659,24.64
4579,24.69
4524,24.44
4493,23.88
4484,23.04
4491,22.0
4512,21.0
4544,21.0
4586,21.0
4636,21.0
4692,21.0
4689,21.0
4633,21.0
4584,21.0
4543,21.0
4511,21.0
4490,22.05
4484,23.09
4494,23.91
4526,24.46
4583,24.69
4664,24.63
4764,24.4
4873,24.26
4978,24.51
5070,25.39
5136,27.01
5161,29.28
5127,32.08
5003,35.32
4739,39.16
4405,43.5
4307,47.39
4537,50.23
4655,53.03
4438,56.29
3995,59.88
3495,63.5
3216,66.14
3644,62.72
4055,59.27
4382,55.88
4548,52.69
4552,49.62
4547,46.31
4715,42.43
5019,38.28
5213,34.69
5274,31.75
5270,29.26
5222,27.28
5144,25.84
5048,24.97
4942,24.56
4837,24.46
4741,24.45
4662,24.35
4604,24.05
4567,23.51
4549,22.73
4549,21.76
4563,21.0
4588,21.0
4624,21.0
4668,21.0
4720,21.0
4717,21.0
4666,21.0
4622,21.0
4587,21.0
4562,21.0
4549,21.81
4550,22.78
4568,23.54
4606,24.07
4666,24.36
4746,24.45
4842,24.46
4948,24.57
5053,25.0
5149,25.9
5226,27.37
5271,29.38
5273,31.89
5208,34.86
5003,38.49
4701,42.64
4544,46.49
4553,49.78
4544,52.85
4369,56.05
4035,59.44
3622,62.9
3338,65.58
3720,62.24
4071,58.88
4351,55.57
4532,52.32
4636,49.06
4744,45.61
4927,41.88
5155,38.12
5312,34.75
5366,31.94
5354,29.61
5301,27.75
5221,26.37
5125,25.43
5022,24.87
4921,24.55
4829,24.34
4751,24.09
4690,23.71
4648,23.15
4625,22.4
4617,21.48
4624,21.0
4643,21.0
4673,21.0
4711,21.0
4757,21.0
4755,21.0
4709,21.0
4671,21.0
4642,21.0
4623,21.0
4617,21.53
4625,22.45
4650,23.19
4693,23.73
4754,24.11
4833,24.35
4926,24.57
5028,24.89
5130,25.47
5225,26.43
5304,27.84
5356,29.72
5365,32.07
5307,34.91
5144,38.3
4916,42.08
4737,45.79
4632,49.23
4525,52.49
4339,55.74
4054,59.05
3701,62.41
3428,65.1
3774,61.82
4089,58.52
4352,55.23
4554,51.95
4714,48.62
4870,45.19
5047,41.67
5226,38.22
5354,35.08
5410,32.38
5405,30.13
5358,28.32
5285,26.93
5195,25.91
5099,25.2
5004,24.71
4916,24.31
4840,23.92
4779,23.45
4734,22.85
4705,22.09
4692,21.19
4692,21.0
4705,21.0
4729,21.0
4762,21.0
4803,21.0
4800,21.0
4760,21.0
4727,21.0
4704,21.0
4692,21.0
4692,21.24
4706,22.14
4736,22.88
4781,23.47
4843,23.94
4920,24.33
5009,24.73
5104,25.23
5200,25.95
5289,26.99
5361,28.41
5406,30.24
5408,32.51
5349,35.23
5217,38.39
5038,41.85
4861,45.37
4706,48.8
4545,52.12
4340,55.4
4074,58.69
3757,61.99
